x y z
80.450114 -7.857574 104.512245
80.450114 -5.345537 96.510002
80.450114 -2.833500 101.479321
80.450114 -0.321463 101.559597
80.450114 2.190573 99.616623
80.450114 4.702610 97.010426
80.450114 7.214647 95.733380
80.450114 9.726684 95.639887
80.450114 12.238721 95.557568
80.450114 14.750758 95.776126
80.450114 17.262795 96.737713
80.450114 19.774832 95.103313
80.450114 22.286869 93.625683
80.450114 24.798906 92.173897
80.450114 27.310943 90.721113
80.450114 29.822980 89.262097
80.450114 32.335016 87.819011
80.450114 34.847053 86.359766
80.450114 37.359090 84.906782
80.450114 39.871127 83.456181
80.450114 42.383164 82.011284
80.450114 44.895201 80.552570
80.450114 47.407238 79.092868
80.450114 49.919275 77.638997
80.450114 52.431312 76.185485
80.450114 54.943349 74.731995
80.450114 57.455386 73.278501
80.450114 59.967422 71.825004
80.450114 62.479459 70.371510
80.450114 64.991496 68.918021
80.450114 67.503533 67.464514
80.450114 70.015570 66.011016
80.450114 72.527607 64.557520
80.450114 75.039644 63.104017
80.450114 77.551681 61.650553
80.450114 80.063718 60.197033
80.450114 82.575755 58.743535
80.450114 85.087792 57.290036
80.450114 87.599829 55.836579
80.450114 90.111865 54.383000
80.450114 92.623902 52.929546
80.450114 95.135939 51.475577
80.450114 97.647976 50.023673
80.450114 100.160013 48.568189
80.450114 102.672050 47.137876
80.450114 105.184087 45.599441
80.450114 107.696124 44.505576
80.450114 110.208161 48.490226
80.450114 112.720198 43.264774
80.450114 115.232235 38.436755
80.450114 117.744271 37.292730
80.450114 120.256308 36.852677
80.450114 122.768345 35.754193
80.450114 125.280382 34.001024
80.450114 127.792419 32.581006
80.450114 130.304456 31.105407
80.450114 132.816493 29.539197
80.450114 135.328530 28.035938
80.450114 137.840567 26.762777
80.450114 140.352604 25.314158
80.450114 142.864641 23.859308
80.450114 145.376677 22.406071
80.450114 147.888714 20.952593
80.450114 150.400751 19.498937
80.450114 152.912788 18.043196
80.450114 155.424825 16.588207
80.450114 157.936862 15.137322
80.450114 160.448899 13.685172
83.177284 -80.706645 122.181844
83.177284 -78.194608 136.384099
83.177284 -75.682571 133.799273
83.177284 -73.170534 141.004654
83.177284 -70.658497 140.329941
83.177284 -68.146460 139.168245
83.177284 -65.634423 137.588871
83.177284 -63.122386 135.293578
83.177284 -60.610349 133.623725
83.177284 -58.098312 128.210503
83.177284 -55.586275 131.752608
83.177284 -53.074239 124.741730
83.177284 -50.562202 127.578102
83.177284 -48.050165 127.363208
83.177284 -45.538128 126.007979
83.177284 -43.026091 122.492106
83.177284 -40.514054 115.468729
83.177284 -38.002017 114.622919
83.177284 -35.489980 108.800096
83.177284 -32.977943 110.309098
83.177284 -30.465906 102.858918
83.177284 -27.953869 107.175658
83.177284 -25.441833 107.197869
83.177284 -22.929796 105.223542
83.177284 -20.417759 109.700729
83.177284 -17.905722 109.853895
83.177284 -15.393685 108.248465
83.177284 -12.881648 105.908661
83.177284 -10.369611 106.678451
83.177284 -7.857574 106.417911
83.177284 -5.345537 104.387210
83.177284 -2.833500 102.800084
83.177284 -0.321463 101.317479
83.177284 2.190573 99.964771
83.177284 4.702610 94.097838
83.177284 7.214647 96.210174
83.177284 9.726684 97.827603
83.177284 12.238721 95.815767
83.177284 14.750758 98.190825
83.177284 17.262795 96.407137
83.177284 19.774832 95.078500
83.177284 22.286869 93.625596
83.177284 24.798906 92.172035
83.177284 27.310943 90.719269
83.177284 29.822980 89.259091
83.177284 32.335016 87.839493
83.177284 34.847053 86.456335
83.177284 37.359090 84.893092
83.177284 39.871127 83.446190
83.177284 42.383164 82.005146
83.177284 44.895201 80.546750
83.177284 47.407238 79.090654
83.177284 49.919275 77.637067
83.177284 52.431312 76.183569
83.177284 54.943349 74.730078
83.177284 57.455386 73.276579
83.177284 59.967422 71.823081
83.177284 62.479459 70.369587
83.177284 64.991496 68.916087
83.177284 67.503533 67.462590
83.177284 70.015570 66.009093
83.177284 72.527607 64.555596
83.177284 75.039644 63.102082
83.177284 77.551681 61.648571
83.177284 80.063718 60.195116
83.177284 82.575755 58.741608
83.177284 85.087792 57.288118
83.177284 87.599829 55.834624
83.177284 90.111865 54.381117
83.177284 92.623902 52.927625
83.177284 95.135939 51.474130
83.177284 97.647976 50.020618
83.177284 100.160013 48.566900
83.177284 102.672050 47.113734
83.177284 105.184087 45.664666
83.177284 107.696124 44.183388
83.177284 110.208161 42.757397
83.177284 112.720198 41.209829
83.177284 115.232235 39.745545
83.177284 117.744271 38.442529
83.177284 120.256308 37.149691
83.177284 122.768345 35.445445
83.177284 125.280382 34.035148
83.177284 127.792419 32.579695
83.177284 130.304456 31.103022
83.177284 132.816493 29.703115
83.177284 135.328530 28.262477
83.177284 137.840567 26.836818
83.177284 140.352604 25.300574
83.177284 142.864641 23.851373
83.177284 145.376677 22.400448
83.177284 147.888714 20.945988
83.177284 150.400751 19.496902
83.177284 152.912788 18.038896
83.177284 155.424825 16.588586
83.177284 157.936862 15.135215
83.177284 160.448899 13.682705
85.904453 -80.706645 115.992581
85.904453 -78.194608 136.021474
85.904453 -75.682571 135.554094
85.904453 -73.170534 142.041332
85.904453 -70.658497 140.491836
85.904453 -68.146460 139.017310
85.904453 -65.634423 137.553821
85.904453 -63.122386 136.113949
85.904453 -60.610349 134.423418
85.904453 -58.098312 133.204276
85.904453 -55.586275 128.545086
85.904453 -53.074239 121.669749
85.904453 -50.562202 127.552448
85.904453 -48.050165 128.290161
85.904453 -45.538128 125.523918
85.904453 -43.026091 125.772254
85.904453 -40.514054 123.534918
85.904453 -38.002017 112.881829
85.904453 -35.489980 104.585506
85.904453 -32.977943 106.740352
85.904453 -30.465906 97.930300
85.904453 -27.953869 106.874815
85.904453 -25.441833 107.488559
85.904453 -22.929796 109.003408
85.904453 -20.417759 109.099568
85.904453 -17.905722 111.037547
85.904453 -15.393685 108.170225
85.904453 -12.881648 110.251753
85.904453 -10.369611 106.650210
85.904453 -7.857574 106.092087
85.904453 -5.345537 104.398758
85.904453 -2.833500 102.960756
85.904453 -0.321463 101.522605
85.904453 2.190573 99.826530
85.904453 4.702610 97.373837
85.904453 7.214647 95.313970
85.904453 9.726684 97.522535
85.904453 12.238721 95.631269
85.904453 14.750758 97.819422
85.904453 17.262795 96.755815
85.904453 19.774832 95.080098
85.904453 22.286869 93.623390
85.904453 24.798906 92.172535
85.904453 27.310943 90.722024
85.904453 29.822980 89.186088
85.904453 32.335016 86.346429
85.904453 34.847053 84.948752
85.904453 37.359090 84.877916
85.904453 39.871127 83.460265
85.904453 42.383164 81.995269
85.904453 44.895201 80.542076
85.904453 47.407238 79.088685
85.904453 49.919275 77.635137
85.904453 52.431312 76.181647
85.904453 54.943349 74.728154
85.904453 57.455386 73.274655
85.904453 59.967422 71.821157
85.904453 62.479459 70.367660
85.904453 64.991496 68.914163
85.904453 67.503533 67.460666
85.904453 70.015570 66.007169
85.904453 72.527607 64.553672
85.904453 75.039644 63.100176
85.904453 77.551681 61.646674
85.904453 80.063718 60.193182
85.904453 82.575755 58.739685
85.904453 85.087792 57.286191
85.904453 87.599829 55.832695
85.904453 90.111865 54.379193
85.904453 92.623902 52.925697
85.904453 95.135939 51.472200
85.904453 97.647976 50.018705
85.904453 100.160013 48.565270
85.904453 102.672050 47.111573
85.904453 105.184087 45.658342
85.904453 107.696124 44.205040
85.904453 110.208161 42.750187
85.904453 112.720198 41.301101
85.904453 115.232235 39.842341
85.904453 117.744271 38.364934
85.904453 120.256308 36.282417
85.904453 122.768345 35.637324
85.904453 125.280382 34.038211
85.904453 127.792419 32.552298
85.904453 130.304456 31.062782
85.904453 132.816493 27.913279
85.904453 135.328530 27.668778
85.904453 137.840567 25.810374
85.904453 140.352604 23.578523
85.904453 142.864641 23.290374
85.904453 145.376677 22.644028
85.904453 147.888714 20.971348
85.904453 150.400751 19.495504
85.904453 152.912788 18.038524
85.904453 155.424825 16.585637
85.904453 157.936862 15.145123
85.904453 160.448899 13.648195
88.631622 -78.194608 135.100993
88.631622 -75.682571 138.142065
88.631622 -73.170534 141.961531
88.631622 -70.658497 140.481476
88.631622 -68.146460 139.003715
88.631622 -65.634423 137.560913
88.631622 -63.122386 136.107657
88.631622 -60.610349 134.654159
88.631622 -58.098312 133.203658
88.631622 -55.586275 131.671493
88.631622 -53.074239 129.922988
88.631622 -50.562202 128.770203
88.631622 -48.050165 126.783937
88.631622 -45.538128 126.020501
88.631622 -43.026091 124.868505
88.631622 -40.514054 117.587345
88.631622 -38.002017 121.193943
88.631622 -35.489980 113.094609
88.631622 -32.977943 111.698279
88.631622 -30.465906 110.606753
88.631622 -27.953869 112.854544
88.631622 -25.441833 103.699093
88.631622 -22.929796 106.553943
88.631622 -20.417759 110.247354
88.631622 -17.905722 110.236580
88.631622 -15.393685 105.878189
88.631622 -12.881648 106.171690
88.631622 -10.369611 106.688418
88.631622 -7.857574 106.221990
88.631622 -5.345537 104.425784
88.631622 -2.833500 102.957174
88.631622 -0.321463 101.506118
88.631622 2.190573 100.056465
88.631622 4.702610 98.574303
88.631622 7.214647 98.946923
88.631622 9.726684 97.549921
88.631622 12.238721 96.512342
88.631622 14.750758 98.060159
88.631622 17.262795 96.532046
88.631622 19.774832 95.071007
88.631622 22.286869 93.621066
88.631622 24.798906 92.179042
88.631622 27.310943 90.524495
88.631622 29.822980 89.043481
88.631622 32.335016 87.058014
88.631622 34.847053 84.742656
88.631622 37.359090 84.791948
88.631622 39.871127 83.611231
88.631622 42.383164 81.997022
88.631622 44.895201 80.540413
88.631622 47.407238 79.086618
88.631622 49.919275 77.633273
88.631622 52.431312 76.179713
88.631622 54.943349 74.726216
88.631622 57.455386 73.272736
88.631622 59.967422 71.819234
88.631622 62.479459 70.365736
88.631622 64.991496 68.912239
88.631622 67.503533 67.458742
88.631622 70.015570 66.005245
88.631622 72.527607 64.551748
88.631622 75.039644 63.098252
88.631622 77.551681 61.644755
88.631622 80.063718 60.191258
88.631622 82.575755 58.737761
88.631622 85.087792 57.284264
88.631622 87.599829 55.830767
88.631622 90.111865 54.377270
88.631622 92.623902 52.923773
88.631622 95.135939 51.470276
88.631622 97.647976 50.016782
88.631622 100.160013 48.563291
88.631622 102.672050 47.109788
88.631622 105.184087 45.656281
88.631622 107.696124 44.202837
88.631622 110.208161 42.749246
88.631622 112.720198 41.295357
88.631622 115.232235 39.842353
88.631622 117.744271 38.392762
88.631622 120.256308 36.937324
88.631622 122.768345 35.487699
88.631622 125.280382 34.015107
88.631622 127.792419 31.654650
88.631622 130.304456 31.239091
88.631622 132.816493 29.657734
88.631622 135.328530 27.382268
88.631622 137.840567 24.100149
88.631622 140.352604 23.670979
88.631622 142.864641 23.218203
88.631622 145.376677 22.397795
88.631622 147.888714 20.891517
88.631622 150.400751 19.497893
88.631622 152.912788 18.026508
88.631622 155.424825 16.698699
88.631622 157.936862 15.212497
88.631622 160.448899 13.676875
91.358791 -78.194608 132.658319
91.358791 -75.682571 138.132497
91.358791 -73.170534 141.097444
91.358791 -70.658497 139.600607
91.358791 -68.146460 138.576003
91.358791 -65.634423 137.497187
91.358791 -63.122386 136.124680
91.358791 -60.610349 134.652904
91.358791 -58.098312 133.200113
91.358791 -55.586275 131.749182
91.358791 -53.074239 130.295548
91.358791 -50.562202 128.841205
91.358791 -48.050165 127.401838
91.358791 -45.538128 125.743098
91.358791 -43.026091 124.994833
91.358791 -40.514054 115.585530
91.358791 -38.002017 115.878261
91.358791 -35.489980 115.275386
91.358791 -32.977943 108.926726
91.358791 -30.465906 110.128602
91.358791 -27.953869 115.065242
91.358791 -25.441833 111.313187
91.358791 -22.929796 110.045326
91.358791 -20.417759 111.288099
91.358791 -17.905722 110.004541
91.358791 -15.393685 110.965736
91.358791 -12.881648 109.073448
91.358791 -10.369611 107.308690
91.358791 -7.857574 105.835685
91.358791 -5.345537 104.437023
91.358791 -2.833500 102.956338
91.358791 -0.321463 101.503593
91.358791 2.190573 100.062084
91.358791 4.702610 98.390170
91.358791 7.214647 99.038133
91.358791 9.726684 97.220596
91.358791 12.238721 99.084495
91.358791 14.750758 98.009164
91.358791 17.262795 96.518936
91.358791 19.774832 95.076998
91.358791 22.286869 93.626144
91.358791 24.798906 92.172021
91.358791 27.310943 91.045801
91.358791 29.822980 88.175647
91.358791 32.335016 86.045634
91.358791 34.847053 84.627233
91.358791 37.359090 84.060304
91.358791 39.871127 83.546450
91.358791 42.383164 82.006126
91.358791 44.895201 80.536080
91.358791 47.407238 79.099186
91.358791 49.919275 77.626735
91.358791 52.431312 76.179874
91.358791 54.943349 74.723937
91.358791 57.455386 73.270625
91.358791 59.967422 71.817291
91.358791 62.479459 70.363824
91.358791 64.991496 68.910313
91.358791 67.503533 67.456815
91.358791 70.015570 66.003322
91.358791 72.527607 64.549825
91.358791 75.039644 63.096328
91.358791 77.551681 61.642831
91.358791 80.063718 60.189334
91.358791 82.575755 58.735837
91.358791 85.087792 57.282340
91.358791 87.599829 55.828843
91.358791 90.111865 54.375346
91.358791 92.623902 52.921849
91.358791 95.135939 51.468353
91.358791 97.647976 50.014858
91.358791 100.160013 48.561379
91.358791 102.672050 47.107856
91.358791 105.184087 45.654365
91.358791 107.696124 44.200865
91.358791 110.208161 42.747347
91.358791 112.720198 41.293880
91.358791 115.232235 39.840382
91.358791 117.744271 38.386798
91.358791 120.256308 36.933417
91.358791 122.768345 35.479884
91.358791 125.280382 34.039895
91.358791 127.792419 32.574850
91.358791 130.304456 31.110818
91.358791 132.816493 29.741387
91.358791 135.328530 28.812795
91.358791 137.840567 26.810074
91.358791 140.352604 23.935104
91.358791 142.864641 22.403832
91.358791 145.376677 21.388563
91.358791 147.888714 20.988437
91.358791 150.400751 17.897789
91.358791 152.912788 18.073571
91.358791 155.424825 16.977399
91.358791 157.936862 13.613133
91.358791 160.448899 13.701875
94.085960 -78.194608 129.555106
94.085960 -75.682571 134.779607
94.085960 -73.170534 135.123917
94.085960 -70.658497 137.185581
94.085960 -68.146460 135.788571
94.085960 -65.634423 133.193014
94.085960 -63.122386 135.088900
94.085960 -60.610349 134.573996
94.085960 -58.098312 133.144584
94.085960 -55.586275 131.739567
94.085960 -53.074239 130.290501
94.085960 -50.562202 128.836493
94.085960 -48.050165 127.384063
94.085960 -45.538128 125.927351
94.085960 -43.026091 124.530069
94.085960 -40.514054 122.918698
94.085960 -38.002017 121.063773
94.085960 -35.489980 119.714260
94.085960 -32.977943 113.504648
94.085960 -30.465906 118.090802
94.085960 -27.953869 109.365626
94.085960 -25.441833 108.948549
94.085960 -22.929796 112.937933
94.085960 -20.417759 111.726638
94.085960 -17.905722 103.954166
94.085960 -15.393685 108.038329
94.085960 -12.881648 107.175826
94.085960 -10.369611 97.604253
94.085960 -7.857574 102.702407
94.085960 -5.345537 104.572178
94.085960 -2.833500 102.978678
94.085960 -0.321463 101.449611
94.085960 2.190573 100.208950
94.085960 4.702610 99.542317
94.085960 7.214647 98.975471
94.085960 9.726684 96.834442
94.085960 12.238721 97.986887
94.085960 14.750758 98.345144
94.085960 17.262795 96.501328
94.085960 19.774832 95.341946
94.085960 22.286869 93.755076
94.085960 24.798906 91.620664
94.085960 27.310943 90.680804
94.085960 29.822980 87.930644
94.085960 32.335016 88.185701
94.085960 34.847053 84.812174
94.085960 37.359090 85.219367
94.085960 39.871127 83.417226
94.085960 42.383164 81.989690
94.085960 44.895201 80.531870
94.085960 47.407238 79.156095
94.085960 49.919275 77.103486
94.085960 52.431312 76.082892
94.085960 54.943349 74.724293
94.085960 57.455386 73.269077
94.085960 59.967422 71.815139
94.085960 62.479459 70.361961
94.085960 64.991496 68.908414
94.085960 67.503533 67.454875
94.085960 70.015570 66.001398
94.085960 72.527607 64.547903
94.085960 75.039644 63.094403
94.085960 77.551681 61.640907
94.085960 80.063718 60.187410
94.085960 82.575755 58.733913
94.085960 85.087792 57.280416
94.085960 87.599829 55.826919
94.085960 90.111865 54.373423
94.085960 92.623902 52.919926
94.085960 95.135939 51.466429
94.085960 97.647976 50.012933
94.085960 100.160013 48.559433
94.085960 102.672050 47.105923
94.085960 105.184087 45.652440
94.085960 107.696124 44.198940
94.085960 110.208161 42.745441
94.085960 112.720198 41.291945
94.085960 115.232235 39.838452
94.085960 117.744271 38.384956
94.085960 120.256308 36.931478
94.085960 122.768345 35.477940
94.085960 125.280382 34.024602
94.085960 127.792419 32.571029
94.085960 130.304456 31.115103
94.085960 132.816493 29.678032
94.085960 135.328530 28.288041
94.085960 137.840567 27.146252
94.085960 140.352604 24.202327
94.085960 142.864641 22.771467
94.085960 145.376677 21.323258
94.085960 147.888714 7.441093
94.085960 150.400751 13.287283
94.085960 152.912788 18.355332
94.085960 155.424825 15.805332
94.085960 157.936862 13.566610
94.085960 160.448899 13.961920
96.813130 -78.194608 126.657843
96.813130 -75.682571 133.027372
96.813130 -73.170534 141.850487
96.813130 -70.658497 134.706378
96.813130 -68.146460 135.147980
96.813130 -65.634423 137.387558
96.813130 -63.122386 128.664695
96.813130 -60.610349 133.961752
96.813130 -58.098312 132.810015
96.813130 -55.586275 131.966939
96.813130 -53.074239 130.181107
96.813130 -50.562202 128.841414
96.813130 -48.050165 127.386687
96.813130 -45.538128 125.927321
96.813130 -43.026091 124.474422
96.813130 -40.514054 122.995799
96.813130 -38.002017 121.667908
96.813130 -35.489980 120.765277
96.813130 -32.977943 120.276590
96.813130 -30.465906 113.261602
96.813130 -27.953869 110.354600
96.813130 -25.441833 113.625204
96.813130 -22.929796 113.752969
96.813130 -20.417759 112.424627
96.813130 -17.905722 110.416303
96.813130 -15.393685 108.260820
96.813130 -12.881648 109.023785
96.813130 -10.369611 107.286204
96.813130 -7.857574 105.734128
96.813130 -5.345537 104.421732
96.813130 -2.833500 103.222480
96.813130 -0.321463 98.654806
96.813130 2.190573 98.252085
96.813130 4.702610 100.462950
96.813130 7.214647 99.157326
96.813130 9.726684 97.456400
96.813130 12.238721 98.359005
96.813130 14.750758 97.898887
96.813130 17.262795 96.524748
96.813130 19.774832 95.414473
96.813130 22.286869 93.477802
96.813130 24.798906 92.258490
96.813130 27.310943 91.189850
96.813130 29.822980 89.282687
96.813130 32.335016 87.926717
96.813130 34.847053 85.299196
96.813130 37.359090 85.053988
96.813130 39.871127 83.429756
96.813130 42.383164 81.991736
96.813130 44.895201 80.529518
96.813130 47.407238 79.370378
96.813130 49.919275 76.303615
96.813130 52.431312 76.439065
96.813130 54.943349 74.683930
96.813130 57.455386 73.272184
96.813130 59.967422 71.825527
96.813130 62.479459 70.357214
96.813130 64.991496 68.914910
96.813130 67.503533 67.452885
96.813130 70.015570 65.999232
96.813130 72.527607 64.546139
96.813130 75.039644 63.092479
96.813130 77.551681 61.638984
96.813130 80.063718 60.185487
96.813130 82.575755 58.731989
96.813130 85.087792 57.278493
96.813130 87.599829 55.824996
96.813130 90.111865 54.371499
96.813130 92.623902 52.917999
96.813130 95.135939 51.464504
96.813130 97.647976 50.011006
96.813130 100.160013 48.557483
96.813130 102.672050 47.103923
96.813130 105.184087 45.650516
96.813130 107.696124 44.197018
96.813130 110.208161 42.743517
96.813130 112.720198 41.290018
96.813130 115.232235 39.836522
96.813130 117.744271 38.383032
96.813130 120.256308 36.929536
96.813130 122.768345 35.476038
96.813130 125.280382 34.022542
96.813130 127.792419 32.569139
96.813130 130.304456 31.115967
96.813130 132.816493 29.657130
96.813130 135.328530 28.159422
96.813130 137.840567 26.188853
96.813130 140.352604 24.703712
96.813130 142.864641 22.217243
96.813130 145.376677 22.454905
96.813130 147.888714 20.749796
96.813130 150.400751 21.185287
96.813130 152.912788 17.369963
96.813130 155.424825 15.830865
96.813130 157.936862 13.418883
96.813130 160.448899 13.423590
99.540299 -78.194608 122.532466
99.540299 -75.682571 138.379966
99.540299 -73.170534 139.578194
99.540299 -70.658497 140.069546
99.540299 -68.146460 136.666885
99.540299 -65.634423 131.298322
99.540299 -63.122386 137.522916
99.540299 -60.610349 132.663066
99.540299 -58.098312 132.763884
99.540299 -55.586275 132.281745
99.540299 -53.074239 129.160618
99.540299 -50.562202 128.796407
99.540299 -48.050165 127.484698
99.540299 -45.538128 125.904676
99.540299 -43.026091 124.472823
99.540299 -40.514054 123.021152
99.540299 -38.002017 121.567269
99.540299 -35.489980 120.107081
99.540299 -32.977943 118.649630
99.540299 -30.465906 114.407012
99.540299 -27.953869 107.856949
99.540299 -25.441833 116.871193
99.540299 -22.929796 114.256469
99.540299 -20.417759 110.394207
99.540299 -17.905722 105.039400
99.540299 -15.393685 109.445446
99.540299 -12.881648 107.064361
99.540299 -10.369611 107.293969
99.540299 -7.857574 105.850692
99.540299 -5.345537 104.396082
99.540299 -2.833500 102.960287
99.540299 -0.321463 99.111355
99.540299 2.190573 98.324641
99.540299 4.702610 100.649457
99.540299 7.214647 97.413618
99.540299 9.726684 97.483921
99.540299 12.238721 98.585839
99.540299 14.750758 97.897282
99.540299 17.262795 96.782261
99.540299 19.774832 92.385525
99.540299 22.286869 91.993880
99.540299 24.798906 92.106409
99.540299 27.310943 90.887524
99.540299 29.822980 89.260694
99.540299 32.335016 88.309123
99.540299 34.847053 86.278808
99.540299 37.359090 84.925921
99.540299 39.871127 83.412611
99.540299 42.383164 81.988432
99.540299 44.895201 80.681994
99.540299 47.407238 78.635166
99.540299 49.919275 78.001783
99.540299 52.431312 74.567548
99.540299 54.943349 75.020836
99.540299 57.455386 72.581120
99.540299 59.967422 71.868888
99.540299 62.479459 70.262482
99.540299 64.991496 68.998975
99.540299 67.503533 67.505023
99.540299 70.015570 66.004111
99.540299 72.527607 64.545423
99.540299 75.039644 63.091553
99.540299 77.551681 61.637141
99.540299 80.063718 60.183596
99.540299 82.575755 58.730065
99.540299 85.087792 57.276576
99.540299 87.599829 55.823070
99.540299 90.111865 54.369574
99.540299 92.623902 52.916066
99.540299 95.135939 51.462867
99.540299 97.647976 50.009091
99.540299 100.160013 48.555527
99.540299 102.672050 47.101948
99.540299 105.184087 45.648593
99.540299 107.696124 44.195098
99.540299 110.208161 42.741599
99.540299 112.720198 41.288099
99.540299 115.232235 39.834595
99.540299 117.744271 38.381109
99.540299 120.256308 36.927612
99.540299 122.768345 35.474116
99.540299 125.280382 34.020616
99.540299 127.792419 32.567090
99.540299 130.304456 31.113413
99.540299 132.816493 29.660748
99.540299 135.328530 28.226683
99.540299 137.840567 26.802576
99.540299 140.352604 25.645286
99.540299 142.864641 21.624556
99.540299 145.376677 18.687486
99.540299 147.888714 17.623153
99.540299 150.400751 19.682000
99.540299 152.912788 17.939304
99.540299 155.424825 16.554073
99.540299 157.936862 14.989929
99.540299 160.448899 13.723733
102.267468 -78.194608 115.910456
102.267468 -75.682571 137.768929
102.267468 -73.170534 140.907989
102.267468 -70.658497 136.593262
102.267468 -68.146460 134.901234
102.267468 -65.634423 137.010684
102.267468 -63.122386 133.255581
102.267468 -60.610349 131.057029
102.267468 -58.098312 128.806142
102.267468 -55.586275 129.570498
102.267468 -53.074239 131.110748
102.267468 -50.562202 128.642260
102.267468 -48.050165 126.902706
102.267468 -45.538128 127.460884
102.267468 -43.026091 124.145696
102.267468 -40.514054 122.970118
102.267468 -38.002017 121.507858
102.267468 -35.489980 120.114592
102.267468 -32.977943 118.649653
102.267468 -30.465906 117.271466
102.267468 -27.953869 115.853079
102.267468 -25.441833 114.112969
102.267468 -22.929796 114.766079
102.267468 -20.417759 109.912164
102.267468 -17.905722 108.110607
102.267468 -15.393685 110.865173
102.267468 -12.881648 108.607120
102.267468 -10.369611 107.314972
102.267468 -7.857574 105.854300
102.267468 -5.345537 104.402164
102.267468 -2.833500 102.944091
102.267468 -0.321463 101.492640
102.267468 2.190573 101.772220
102.267468 4.702610 100.719924
102.267468 7.214647 99.450274
102.267468 9.726684 97.363885
102.267468 12.238721 99.395103
102.267468 14.750758 97.981100
102.267468 17.262795 96.090440
102.267468 19.774832 94.490149
102.267468 22.286869 91.993303
102.267468 24.798906 92.293519
102.267468 27.310943 90.671075
102.267468 29.822980 89.251848
102.267468 32.335016 87.797921
102.267468 34.847053 86.344444
102.267468 37.359090 84.870776
102.267468 39.871127 83.404366
102.267468 42.383164 82.015840
102.267468 44.895201 80.401689
102.267468 47.407238 78.344716
102.267468 49.919275 77.869229
102.267468 52.431312 74.900987
102.267468 54.943349 74.861051
102.267468 57.455386 72.632313
102.267468 59.967422 70.138215
102.267468 62.479459 70.564383
102.267468 64.991496 69.137040
102.267468 67.503533 67.924597
102.267468 70.015570 66.187546
102.267468 72.527607 64.538122
102.267468 75.039644 63.086470
102.267468 77.551681 61.615310
102.267468 80.063718 60.180159
102.267468 82.575755 58.726936
102.267468 85.087792 57.274514
102.267468 87.599829 55.821258
102.267468 90.111865 54.367710
102.267468 92.623902 52.912129
102.267468 95.135939 51.460459
102.267468 97.647976 50.007321
102.267468 100.160013 48.553633
102.267468 102.672050 47.100026
102.267468 105.184087 45.646672
102.267468 107.696124 44.193180
102.267468 110.208161 42.739682
102.267468 112.720198 41.286175
102.267468 115.232235 39.832676
102.267468 117.744271 38.379185
102.267468 120.256308 36.925688
102.267468 122.768345 35.472192
102.267468 125.280382 34.018692
102.267468 127.792419 32.565166
102.267468 130.304456 31.111758
102.267468 132.816493 29.658141
102.267468 135.328530 28.203695
102.267468 137.840567 26.767560
102.267468 140.352604 25.281057
102.267468 142.864641 24.189872
102.267468 145.376677 21.501374
102.267468 147.888714 20.755743
102.267468 150.400751 19.601165
102.267468 152.912788 18.028906
102.267468 155.424825 16.575975
102.267468 157.936862 15.245260
102.267468 160.448899 13.741593
104.994637 -75.682571 136.617984
104.994637 -73.170534 140.766808
104.994637 -70.658497 139.280568
104.994637 -68.146460 137.083253
104.994637 -65.634423 134.790735
104.994637 -63.122386 132.059041
104.994637 -60.610349 131.269504
104.994637 -58.098312 129.715180
104.994637 -55.586275 128.227184
104.994637 -53.074239 126.080941
104.994637 -50.562202 125.552340
104.994637 -48.050165 122.795024
104.994637 -45.538128 120.244730
104.994637 -43.026091 121.722497
104.994637 -40.514054 124.126868
104.994637 -38.002017 120.100160
104.994637 -35.489980 120.139166
104.994637 -32.977943 118.591462
104.994637 -30.465906 117.204565
104.994637 -27.953869 115.749022
104.994637 -25.441833 114.261717
104.994637 -22.929796 112.698175
104.994637 -20.417759 113.079549
104.994637 -17.905722 110.881550
104.994637 -15.393685 110.096214
104.994637 -12.881648 108.875339
104.994637 -10.369611 107.303341
104.994637 -7.857574 105.853348
104.994637 -5.345537 104.399232
104.994637 -2.833500 102.940499
104.994637 -0.321463 101.495527
104.994637 2.190573 102.328595
104.994637 4.702610 96.995443
104.994637 7.214647 100.415712
104.994637 9.726684 99.819320
104.994637 12.238721 99.426112
104.994637 14.750758 98.000872
104.994637 17.262795 96.625468
104.994637 19.774832 95.195244
104.994637 22.286869 91.933690
104.994637 24.798906 92.458019
104.994637 27.310943 90.691369
104.994637 29.822980 89.250968
104.994637 32.335016 87.796803
104.994637 34.847053 86.342419
104.994637 37.359090 84.875010
104.994637 39.871127 83.601102
104.994637 42.383164 81.518808
104.994637 44.895201 79.038417
104.994637 47.407238 78.999409
104.994637 49.919275 77.868072
104.994637 52.431312 76.110104
104.994637 54.943349 74.857699
104.994637 57.455386 73.673091
104.994637 59.967422 70.380330
104.994637 62.479459 70.329973
104.994637 64.991496 68.675593
104.994637 67.503533 66.557757
104.994637 70.015570 66.277892
104.994637 72.527607 64.661038
104.994637 75.039644 62.285035
104.994637 77.551681 60.929686
104.994637 80.063718 60.196785
104.994637 82.575755 58.734582
104.994637 85.087792 57.277983
104.994637 87.599829 55.820058
104.994637 90.111865 54.367068
104.994637 92.623902 52.910385
104.994637 95.135939 51.456132
104.994637 97.647976 50.006924
104.994637 100.160013 48.551838
104.994637 102.672050 47.098173
104.994637 105.184087 45.644752
104.994637 107.696124 44.191263
104.994637 110.208161 42.737761
